run_id,call_id,batch_id,timestamp_utc,provider,model,temperature,prompt_index,prompt_hash,prompt_id,ablation_condition,condition_name,profile_id,task_id,task_code,repeat_id,sample_in_call,success,accuracy,mean_rt_ms,rt_sd_ms,interference_effect_ms,overall_accuracy,accuracy_1back,accuracy_2back,accuracy_3back,adjusted_average_pumps,total_earnings,explosion_count,risk_preference_0_1,discounting_k,log_discounting_k,immediate_choice_proportion,caars_total,cias_total,young_total,dsm_total1,dsm_total2
qwen_deepseek-v4-pro_20260526T044814Z,46081be9-7138-42ce-8172-665b1710c503,ccd277d0-14c6-49c3-80c1-7f061a0bb31e,2026-05-26T06:42:17.533056+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,14,4,TRUE,,,,,0.9,0.96,0.93,0.81,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,46081be9-7138-42ce-8172-665b1710c503,ccd277d0-14c6-49c3-80c1-7f061a0bb31e,2026-05-26T06:42:17.533056+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,15,5,TRUE,,,,,0.94,0.99,0.97,0.85,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,232b128a-5514-4819-b3c7-12b1f67e5612,004e8fed-b30c-4fa5-a69a-1cb28dc4fbdf,2026-05-26T06:42:27.925966+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,16,1,TRUE,,,,,0.92,0.98,0.93,0.85,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,232b128a-5514-4819-b3c7-12b1f67e5612,004e8fed-b30c-4fa5-a69a-1cb28dc4fbdf,2026-05-26T06:42:27.925966+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,17,2,TRUE,,,,,0.91,0.97,0.92,0.84,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,232b128a-5514-4819-b3c7-12b1f67e5612,004e8fed-b30c-4fa5-a69a-1cb28dc4fbdf,2026-05-26T06:42:27.925966+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,18,3,TRUE,,,,,0.93,0.99,0.94,0.86,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,232b128a-5514-4819-b3c7-12b1f67e5612,004e8fed-b30c-4fa5-a69a-1cb28dc4fbdf,2026-05-26T06:42:27.925966+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,19,4,TRUE,,,,,0.9,0.96,0.91,0.83,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,232b128a-5514-4819-b3c7-12b1f67e5612,004e8fed-b30c-4fa5-a69a-1cb28dc4fbdf,2026-05-26T06:42:27.925966+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,20,5,TRUE,,,,,0.94,0.99,0.95,0.88,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,d03a2dd0-da03-40c5-88c0-a0d52d9edac5,39fe551f-1edb-47f4-ad7c-6e3c0ab62463,2026-05-26T06:42:37.234492+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,21,1,TRUE,,,,,0.85,0.95,0.85,0.75,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,d03a2dd0-da03-40c5-88c0-a0d52d9edac5,39fe551f-1edb-47f4-ad7c-6e3c0ab62463,2026-05-26T06:42:37.234492+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,22,2,TRUE,,,,,0.88,0.96,0.87,0.81,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,d03a2dd0-da03-40c5-88c0-a0d52d9edac5,39fe551f-1edb-47f4-ad7c-6e3c0ab62463,2026-05-26T06:42:37.234492+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,23,3,TRUE,,,,,0.82,0.94,0.83,0.69,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,d03a2dd0-da03-40c5-88c0-a0d52d9edac5,39fe551f-1edb-47f4-ad7c-6e3c0ab62463,2026-05-26T06:42:37.234492+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,24,4,TRUE,,,,,0.87,0.97,0.86,0.78,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,d03a2dd0-da03-40c5-88c0-a0d52d9edac5,39fe551f-1edb-47f4-ad7c-6e3c0ab62463,2026-05-26T06:42:37.234492+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,25,5,TRUE,,,,,0.84,0.93,0.84,0.75,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,a81f3326-2822-4955-8e0e-61847050502c,aaf70c9c-962c-477b-a376-6a38849960d7,2026-05-26T06:42:46.132981+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,26,1,TRUE,,,,,0.92,0.98,0.93,0.85,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,a81f3326-2822-4955-8e0e-61847050502c,aaf70c9c-962c-477b-a376-6a38849960d7,2026-05-26T06:42:46.132981+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,27,2,TRUE,,,,,0.91,0.97,0.92,0.84,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,a81f3326-2822-4955-8e0e-61847050502c,aaf70c9c-962c-477b-a376-6a38849960d7,2026-05-26T06:42:46.132981+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,28,3,TRUE,,,,,0.93,0.99,0.94,0.86,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,a81f3326-2822-4955-8e0e-61847050502c,aaf70c9c-962c-477b-a376-6a38849960d7,2026-05-26T06:42:46.132981+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,29,4,TRUE,,,,,0.9,0.96,0.91,0.83,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,a81f3326-2822-4955-8e0e-61847050502c,aaf70c9c-962c-477b-a376-6a38849960d7,2026-05-26T06:42:46.132981+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,30,5,TRUE,,,,,0.94,0.99,0.95,0.88,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,3db9605f-d33c-4aaf-a655-dd928b27cde4,ef4d304c-1dee-4db5-97ed-7bb4ccfd724b,2026-05-26T06:42:55.735446+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,31,1,TRUE,,,,,0.85,0.95,0.85,0.75,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,3db9605f-d33c-4aaf-a655-dd928b27cde4,ef4d304c-1dee-4db5-97ed-7bb4ccfd724b,2026-05-26T06:42:55.735446+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,32,2,TRUE,,,,,0.82,0.93,0.82,0.71,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,3db9605f-d33c-4aaf-a655-dd928b27cde4,ef4d304c-1dee-4db5-97ed-7bb4ccfd724b,2026-05-26T06:42:55.735446+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,33,3,TRUE,,,,,0.88,0.96,0.87,0.81,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,3db9605f-d33c-4aaf-a655-dd928b27cde4,ef4d304c-1dee-4db5-97ed-7bb4ccfd724b,2026-05-26T06:42:55.735446+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,34,4,TRUE,,,,,0.84,0.94,0.84,0.74,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,3db9605f-d33c-4aaf-a655-dd928b27cde4,ef4d304c-1dee-4db5-97ed-7bb4ccfd724b,2026-05-26T06:42:55.735446+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,35,5,TRUE,,,,,0.86,0.95,0.86,0.77,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,bdde12d8-2ebf-4ba9-8f00-8e450a6d7ee9,f1b5ffb6-06e9-4e65-a87f-6bf61fd38f99,2026-05-26T06:43:05.589872+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,36,1,TRUE,,,,,0.92,0.98,0.93,0.85,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,bdde12d8-2ebf-4ba9-8f00-8e450a6d7ee9,f1b5ffb6-06e9-4e65-a87f-6bf61fd38f99,2026-05-26T06:43:05.589872+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,37,2,TRUE,,,,,0.89,0.96,0.9,0.81,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,bdde12d8-2ebf-4ba9-8f00-8e450a6d7ee9,f1b5ffb6-06e9-4e65-a87f-6bf61fd38f99,2026-05-26T06:43:05.589872+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,38,3,TRUE,,,,,0.94,0.99,0.94,0.89,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,bdde12d8-2ebf-4ba9-8f00-8e450a6d7ee9,f1b5ffb6-06e9-4e65-a87f-6bf61fd38f99,2026-05-26T06:43:05.589872+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,39,4,TRUE,,,,,0.91,0.97,0.91,0.85,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,bdde12d8-2ebf-4ba9-8f00-8e450a6d7ee9,f1b5ffb6-06e9-4e65-a87f-6bf61fd38f99,2026-05-26T06:43:05.589872+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,40,5,TRUE,,,,,0.93,0.98,0.93,0.88,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,10d4bf2e-6977-47ea-a037-9c9614597475,76436e65-456a-455b-81ab-74a9bd80a539,2026-05-26T06:43:14.962479+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,41,1,TRUE,,,,,0.92,0.98,0.93,0.85,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,10d4bf2e-6977-47ea-a037-9c9614597475,76436e65-456a-455b-81ab-74a9bd80a539,2026-05-26T06:43:14.962479+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,42,2,TRUE,,,,,0.89,0.97,0.9,0.8,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,10d4bf2e-6977-47ea-a037-9c9614597475,76436e65-456a-455b-81ab-74a9bd80a539,2026-05-26T06:43:14.962479+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,43,3,TRUE,,,,,0.94,0.99,0.94,0.89,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,10d4bf2e-6977-47ea-a037-9c9614597475,76436e65-456a-455b-81ab-74a9bd80a539,2026-05-26T06:43:14.962479+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,44,4,TRUE,,,,,0.91,0.98,0.91,0.84,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,10d4bf2e-6977-47ea-a037-9c9614597475,76436e65-456a-455b-81ab-74a9bd80a539,2026-05-26T06:43:14.962479+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,45,5,TRUE,,,,,0.93,0.99,0.93,0.87,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,01cc3f2c-43fe-4131-99fa-7190bc664868,4eeb5915-1044-4c58-83ab-aa573b57ab5e,2026-05-26T06:43:25.854562+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,46,1,TRUE,,,,,0.85,0.95,0.88,0.72,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,01cc3f2c-43fe-4131-99fa-7190bc664868,4eeb5915-1044-4c58-83ab-aa573b57ab5e,2026-05-26T06:43:25.854562+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,47,2,TRUE,,,,,0.82,0.93,0.85,0.68,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,01cc3f2c-43fe-4131-99fa-7190bc664868,4eeb5915-1044-4c58-83ab-aa573b57ab5e,2026-05-26T06:43:25.854562+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,48,3,TRUE,,,,,0.87,0.96,0.89,0.76,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,01cc3f2c-43fe-4131-99fa-7190bc664868,4eeb5915-1044-4c58-83ab-aa573b57ab5e,2026-05-26T06:43:25.854562+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,49,4,TRUE,,,,,0.84,0.94,0.86,0.72,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,01cc3f2c-43fe-4131-99fa-7190bc664868,4eeb5915-1044-4c58-83ab-aa573b57ab5e,2026-05-26T06:43:25.854562+00:00,qwen,deepseek-v4-pro,0.7,77,060e036c2dacf1e0,D_full_profile__P1_low_ADHD_low_IA__nback,D_full_profile,full-profile,P1_low_ADHD_low_IA,nback,T2_nback,50,5,TRUE,,,,,0.86,0.95,0.87,0.76,,,,,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,843a0c5e-2668-411a-babc-9669986f921d,0b57e705-244d-46c0-8043-5646c6470910,2026-05-26T06:43:35.202255+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,1,1,TRUE,,,,,,,,,32,450,3,0.4,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,843a0c5e-2668-411a-babc-9669986f921d,0b57e705-244d-46c0-8043-5646c6470910,2026-05-26T06:43:35.202255+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,2,2,TRUE,,,,,,,,,28,380,2,0.3,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,843a0c5e-2668-411a-babc-9669986f921d,0b57e705-244d-46c0-8043-5646c6470910,2026-05-26T06:43:35.202255+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,3,3,TRUE,,,,,,,,,30,420,4,0.35,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,843a0c5e-2668-411a-babc-9669986f921d,0b57e705-244d-46c0-8043-5646c6470910,2026-05-26T06:43:35.202255+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,4,4,TRUE,,,,,,,,,25,350,1,0.25,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,843a0c5e-2668-411a-babc-9669986f921d,0b57e705-244d-46c0-8043-5646c6470910,2026-05-26T06:43:35.202255+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,5,5,TRUE,,,,,,,,,35,500,5,0.45,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,d8cdaf0a-6d92-4d73-ba81-cb355eb156aa,7b0b457a-9d3a-4db5-ac83-ad2cf961b97f,2026-05-26T06:43:44.536244+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,6,1,TRUE,,,,,,,,,28,450,2,0.4,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,d8cdaf0a-6d92-4d73-ba81-cb355eb156aa,7b0b457a-9d3a-4db5-ac83-ad2cf961b97f,2026-05-26T06:43:44.536244+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,7,2,TRUE,,,,,,,,,25,500,1,0.3,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,d8cdaf0a-6d92-4d73-ba81-cb355eb156aa,7b0b457a-9d3a-4db5-ac83-ad2cf961b97f,2026-05-26T06:43:44.536244+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,8,3,TRUE,,,,,,,,,30,400,3,0.5,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,d8cdaf0a-6d92-4d73-ba81-cb355eb156aa,7b0b457a-9d3a-4db5-ac83-ad2cf961b97f,2026-05-26T06:43:44.536244+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,9,4,TRUE,,,,,,,,,27,470,2,0.45,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,d8cdaf0a-6d92-4d73-ba81-cb355eb156aa,7b0b457a-9d3a-4db5-ac83-ad2cf961b97f,2026-05-26T06:43:44.536244+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,10,5,TRUE,,,,,,,,,26,480,1,0.35,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,40774102-6a24-468a-8273-5a1cd5f87b39,01bea46c-a2b7-438b-a190-900662b98178,2026-05-26T06:43:54.195098+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,11,1,TRUE,,,,,,,,,12,45,2,0.3,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,40774102-6a24-468a-8273-5a1cd5f87b39,01bea46c-a2b7-438b-a190-900662b98178,2026-05-26T06:43:54.195098+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,12,2,TRUE,,,,,,,,,10,50,1,0.2,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,40774102-6a24-468a-8273-5a1cd5f87b39,01bea46c-a2b7-438b-a190-900662b98178,2026-05-26T06:43:54.195098+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,13,3,TRUE,,,,,,,,,11,48,2,0.25,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,40774102-6a24-468a-8273-5a1cd5f87b39,01bea46c-a2b7-438b-a190-900662b98178,2026-05-26T06:43:54.195098+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,14,4,TRUE,,,,,,,,,9,52,1,0.15,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,40774102-6a24-468a-8273-5a1cd5f87b39,01bea46c-a2b7-438b-a190-900662b98178,2026-05-26T06:43:54.195098+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,15,5,TRUE,,,,,,,,,13,43,3,0.35,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,d91152cd-df0e-4221-9343-6c3d461c2211,24928d8e-ba6e-4aa4-9acf-d1b6414800bd,2026-05-26T06:44:02.916874+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,16,1,TRUE,,,,,,,,,12,45,3,0.2,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,d91152cd-df0e-4221-9343-6c3d461c2211,24928d8e-ba6e-4aa4-9acf-d1b6414800bd,2026-05-26T06:44:02.916874+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,17,2,TRUE,,,,,,,,,10,50,2,0.15,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,d91152cd-df0e-4221-9343-6c3d461c2211,24928d8e-ba6e-4aa4-9acf-d1b6414800bd,2026-05-26T06:44:02.916874+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,18,3,TRUE,,,,,,,,,14,40,4,0.25,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,d91152cd-df0e-4221-9343-6c3d461c2211,24928d8e-ba6e-4aa4-9acf-d1b6414800bd,2026-05-26T06:44:02.916874+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,19,4,TRUE,,,,,,,,,11,48,3,0.18,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,d91152cd-df0e-4221-9343-6c3d461c2211,24928d8e-ba6e-4aa4-9acf-d1b6414800bd,2026-05-26T06:44:02.916874+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,20,5,TRUE,,,,,,,,,13,42,4,0.22,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,9028e652-9972-4eb5-88d5-e4b58526dbd4,d595a700-f9ed-4950-8d9c-82751f89ebe6,2026-05-26T06:44:12.179131+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,21,1,TRUE,,,,,,,,,12,450,3,0.2,,,,,,,,
qwen_deepseek-v4-pro_20260526T044814Z,9028e652-9972-4eb5-88d5-e4b58526dbd4,d595a700-f9ed-4950-8d9c-82751f89ebe6,2026-05-26T06:44:12.179131+00:00,qwen,deepseek-v4-pro,0.7,78,b40797147c1aec52,D_full_profile__P1_low_ADHD_low_IA__bart,D_full_profile,full-profile,P1_low_ADHD_low_IA,bart,T3_BART,22,2,TRUE,,,,,,,,,10,380,2,0.15,,,,,,,,
