run_id,call_id,batch_id,provider,model,temperature,prompt_id,repeat_id,sample_in_call,timestamp_utc,experiment_type,condition_id,condition_name,label_cue,score_cue,symptom_cue,profile_id,profile_short,ia_like_profile,participant_uid,feature_condition,task_id,task_name,prompt_hash,input_tokens,output_tokens,accuracy,mean_rt_ms,rt_sd_ms,interference_effect_ms
IA_qwen_deepseek-v4pro_20260602T114140Z,93865b41-8f69-4205-8299-017b37155082,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0094_stroop,4,4,2026-06-02T12:04:28.276053+00:00,individual_prediction,,,,,,,,,S0094,questionnaire_plus_ia_label,stroop,Stroop color-word task,93c2f9d57ca8,480,230,0.91,658,88,51
IA_qwen_deepseek-v4pro_20260602T114140Z,93865b41-8f69-4205-8299-017b37155082,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0094_stroop,5,5,2026-06-02T12:04:28.276053+00:00,individual_prediction,,,,,,,,,S0094,questionnaire_plus_ia_label,stroop,Stroop color-word task,93c2f9d57ca8,480,230,0.93,639,81,45
IA_qwen_deepseek-v4pro_20260602T114140Z,11a34494-0a43-4add-878f-74c7fd82e70a,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0094_nback,1,1,2026-06-02T12:04:33.923480+00:00,individual_prediction,,,,,,,,,S0094,questionnaire_plus_ia_label,nback,n-back working-memory task,ac60ffd5c216,499,311,0.87,0.92,0.85,0.78
IA_qwen_deepseek-v4pro_20260602T114140Z,11a34494-0a43-4add-878f-74c7fd82e70a,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0094_nback,2,2,2026-06-02T12:04:33.923480+00:00,individual_prediction,,,,,,,,,S0094,questionnaire_plus_ia_label,nback,n-back working-memory task,ac60ffd5c216,499,311,0.85,0.91,0.83,0.76
IA_qwen_deepseek-v4pro_20260602T114140Z,11a34494-0a43-4add-878f-74c7fd82e70a,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0094_nback,3,3,2026-06-02T12:04:33.923480+00:00,individual_prediction,,,,,,,,,S0094,questionnaire_plus_ia_label,nback,n-back working-memory task,ac60ffd5c216,499,311,0.88,0.93,0.86,0.79
IA_qwen_deepseek-v4pro_20260602T114140Z,11a34494-0a43-4add-878f-74c7fd82e70a,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0094_nback,4,4,2026-06-02T12:04:33.923480+00:00,individual_prediction,,,,,,,,,S0094,questionnaire_plus_ia_label,nback,n-back working-memory task,ac60ffd5c216,499,311,0.86,0.92,0.84,0.77
IA_qwen_deepseek-v4pro_20260602T114140Z,11a34494-0a43-4add-878f-74c7fd82e70a,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0094_nback,5,5,2026-06-02T12:04:33.923480+00:00,individual_prediction,,,,,,,,,S0094,questionnaire_plus_ia_label,nback,n-back working-memory task,ac60ffd5c216,499,311,0.89,0.94,0.87,0.8
IA_qwen_deepseek-v4pro_20260602T114140Z,e3779066-6b3e-4a39-a5c2-0355b1c7a3c0,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0094_bart,1,1,2026-06-02T12:04:40.398850+00:00,individual_prediction,,,,,,,,,S0094,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,c7b2492768c4,490,311,24.3,1250,3,0.62
IA_qwen_deepseek-v4pro_20260602T114140Z,e3779066-6b3e-4a39-a5c2-0355b1c7a3c0,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0094_bart,2,2,2026-06-02T12:04:40.399845+00:00,individual_prediction,,,,,,,,,S0094,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,c7b2492768c4,490,311,22.8,1320,2,0.58
IA_qwen_deepseek-v4pro_20260602T114140Z,e3779066-6b3e-4a39-a5c2-0355b1c7a3c0,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0094_bart,3,3,2026-06-02T12:04:40.399845+00:00,individual_prediction,,,,,,,,,S0094,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,c7b2492768c4,490,311,25.1,1180,4,0.65
IA_qwen_deepseek-v4pro_20260602T114140Z,e3779066-6b3e-4a39-a5c2-0355b1c7a3c0,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0094_bart,4,4,2026-06-02T12:04:40.399845+00:00,individual_prediction,,,,,,,,,S0094,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,c7b2492768c4,490,311,23.5,1280,3,0.6
IA_qwen_deepseek-v4pro_20260602T114140Z,e3779066-6b3e-4a39-a5c2-0355b1c7a3c0,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0094_bart,5,5,2026-06-02T12:04:40.399845+00:00,individual_prediction,,,,,,,,,S0094,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,c7b2492768c4,490,311,21.9,1350,2,0.56
IA_qwen_deepseek-v4pro_20260602T114140Z,819da404-a0b9-4e1e-8d20-903c564a20a4,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0094_ddt,1,1,2026-06-02T12:04:45.377991+00:00,individual_prediction,,,,,,,,,S0094,questionnaire_plus_ia_label,ddt,Delay Discounting Task,9cc5ff7c31bc,477,266,0.12,-2.12,0.35,
IA_qwen_deepseek-v4pro_20260602T114140Z,819da404-a0b9-4e1e-8d20-903c564a20a4,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0094_ddt,2,2,2026-06-02T12:04:45.377991+00:00,individual_prediction,,,,,,,,,S0094,questionnaire_plus_ia_label,ddt,Delay Discounting Task,9cc5ff7c31bc,477,266,0.08,-2.53,0.28,
IA_qwen_deepseek-v4pro_20260602T114140Z,819da404-a0b9-4e1e-8d20-903c564a20a4,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0094_ddt,3,3,2026-06-02T12:04:45.378990+00:00,individual_prediction,,,,,,,,,S0094,questionnaire_plus_ia_label,ddt,Delay Discounting Task,9cc5ff7c31bc,477,266,0.15,-1.9,0.42,
IA_qwen_deepseek-v4pro_20260602T114140Z,819da404-a0b9-4e1e-8d20-903c564a20a4,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0094_ddt,4,4,2026-06-02T12:04:45.378990+00:00,individual_prediction,,,,,,,,,S0094,questionnaire_plus_ia_label,ddt,Delay Discounting Task,9cc5ff7c31bc,477,266,0.1,-2.3,0.31,
IA_qwen_deepseek-v4pro_20260602T114140Z,819da404-a0b9-4e1e-8d20-903c564a20a4,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0094_ddt,5,5,2026-06-02T12:04:45.378990+00:00,individual_prediction,,,,,,,,,S0094,questionnaire_plus_ia_label,ddt,Delay Discounting Task,9cc5ff7c31bc,477,266,0.13,-2.04,0.38,
IA_qwen_deepseek-v4pro_20260602T114140Z,f48d2876-db4d-4e17-a949-64399a419b4d,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_stroop,1,1,2026-06-02T12:04:50.715157+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,stroop,Stroop color-word task,a753e4e8ab2b,480,271,0.92,645,85,120
IA_qwen_deepseek-v4pro_20260602T114140Z,f48d2876-db4d-4e17-a949-64399a419b4d,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_stroop,2,2,2026-06-02T12:04:50.715157+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,stroop,Stroop color-word task,a753e4e8ab2b,480,271,0.89,670,92,135
IA_qwen_deepseek-v4pro_20260602T114140Z,f48d2876-db4d-4e17-a949-64399a419b4d,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_stroop,3,3,2026-06-02T12:04:50.715157+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,stroop,Stroop color-word task,a753e4e8ab2b,480,271,0.91,630,78,110
IA_qwen_deepseek-v4pro_20260602T114140Z,f48d2876-db4d-4e17-a949-64399a419b4d,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_stroop,4,4,2026-06-02T12:04:50.715157+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,stroop,Stroop color-word task,a753e4e8ab2b,480,271,0.93,655,88,125
IA_qwen_deepseek-v4pro_20260602T114140Z,f48d2876-db4d-4e17-a949-64399a419b4d,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_stroop,5,5,2026-06-02T12:04:50.715157+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,stroop,Stroop color-word task,a753e4e8ab2b,480,271,0.9,680,95,140
IA_qwen_deepseek-v4pro_20260602T114140Z,cd91f336-ba67-4c6c-b6b0-b45b9b7333d6,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_nback,1,1,2026-06-02T12:04:56.962188+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,nback,n-back working-memory task,b7ef56faaa14,499,311,0.78,0.92,0.76,0.66
IA_qwen_deepseek-v4pro_20260602T114140Z,cd91f336-ba67-4c6c-b6b0-b45b9b7333d6,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_nback,2,2,2026-06-02T12:04:56.962188+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,nback,n-back working-memory task,b7ef56faaa14,499,311,0.81,0.94,0.79,0.7
IA_qwen_deepseek-v4pro_20260602T114140Z,cd91f336-ba67-4c6c-b6b0-b45b9b7333d6,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_nback,3,3,2026-06-02T12:04:56.962188+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,nback,n-back working-memory task,b7ef56faaa14,499,311,0.75,0.9,0.73,0.62
IA_qwen_deepseek-v4pro_20260602T114140Z,cd91f336-ba67-4c6c-b6b0-b45b9b7333d6,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_nback,4,4,2026-06-02T12:04:56.962188+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,nback,n-back working-memory task,b7ef56faaa14,499,311,0.83,0.95,0.82,0.72
IA_qwen_deepseek-v4pro_20260602T114140Z,cd91f336-ba67-4c6c-b6b0-b45b9b7333d6,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_nback,5,5,2026-06-02T12:04:56.962188+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,nback,n-back working-memory task,b7ef56faaa14,499,311,0.79,0.93,0.77,0.67
IA_qwen_deepseek-v4pro_20260602T114140Z,775d150f-2cfd-49b1-80e1-a41ea230c617,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_bart,1,1,2026-06-02T12:05:03.627089+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,7632d4286a53,490,311,8.2,1250,3,0.45
IA_qwen_deepseek-v4pro_20260602T114140Z,775d150f-2cfd-49b1-80e1-a41ea230c617,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_bart,2,2,2026-06-02T12:05:03.627089+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,7632d4286a53,490,311,7.8,1320,2,0.42
IA_qwen_deepseek-v4pro_20260602T114140Z,775d150f-2cfd-49b1-80e1-a41ea230c617,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_bart,3,3,2026-06-02T12:05:03.627089+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,7632d4286a53,490,311,8.5,1180,4,0.48
IA_qwen_deepseek-v4pro_20260602T114140Z,775d150f-2cfd-49b1-80e1-a41ea230c617,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_bart,4,4,2026-06-02T12:05:03.627089+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,7632d4286a53,490,311,7.9,1280,3,0.43
IA_qwen_deepseek-v4pro_20260602T114140Z,775d150f-2cfd-49b1-80e1-a41ea230c617,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_bart,5,5,2026-06-02T12:05:03.627089+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,7632d4286a53,490,311,8.1,1210,3,0.46
IA_qwen_deepseek-v4pro_20260602T114140Z,0a45baee-0021-4359-9baa-3d2be22b7cdc,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_ddt,1,1,2026-06-02T12:05:09.241519+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,ddt,Delay Discounting Task,6ed07adeda5b,477,271,0.0042,-5.472,0.38,
IA_qwen_deepseek-v4pro_20260602T114140Z,0a45baee-0021-4359-9baa-3d2be22b7cdc,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_ddt,2,2,2026-06-02T12:05:09.241519+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,ddt,Delay Discounting Task,6ed07adeda5b,477,271,0.0038,-5.572,0.35,
IA_qwen_deepseek-v4pro_20260602T114140Z,0a45baee-0021-4359-9baa-3d2be22b7cdc,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_ddt,3,3,2026-06-02T12:05:09.242512+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,ddt,Delay Discounting Task,6ed07adeda5b,477,271,0.0046,-5.381,0.41,
IA_qwen_deepseek-v4pro_20260602T114140Z,0a45baee-0021-4359-9baa-3d2be22b7cdc,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_ddt,4,4,2026-06-02T12:05:09.242512+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,ddt,Delay Discounting Task,6ed07adeda5b,477,271,0.0035,-5.655,0.33,
IA_qwen_deepseek-v4pro_20260602T114140Z,0a45baee-0021-4359-9baa-3d2be22b7cdc,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0095_ddt,5,5,2026-06-02T12:05:09.242512+00:00,individual_prediction,,,,,,,,,S0095,questionnaire_plus_ia_label,ddt,Delay Discounting Task,6ed07adeda5b,477,271,0.0049,-5.318,0.44,
IA_qwen_deepseek-v4pro_20260602T114140Z,1576010f-77c3-4821-bc5f-57a5d168ea9c,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_stroop,1,1,2026-06-02T12:05:14.738126+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,stroop,Stroop color-word task,7c5d05ace941,480,271,0.92,645,85,112
IA_qwen_deepseek-v4pro_20260602T114140Z,1576010f-77c3-4821-bc5f-57a5d168ea9c,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_stroop,2,2,2026-06-02T12:05:14.738126+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,stroop,Stroop color-word task,7c5d05ace941,480,271,0.89,672,91,125
IA_qwen_deepseek-v4pro_20260602T114140Z,1576010f-77c3-4821-bc5f-57a5d168ea9c,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_stroop,3,3,2026-06-02T12:05:14.738126+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,stroop,Stroop color-word task,7c5d05ace941,480,271,0.94,631,78,98
IA_qwen_deepseek-v4pro_20260602T114140Z,1576010f-77c3-4821-bc5f-57a5d168ea9c,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_stroop,4,4,2026-06-02T12:05:14.738126+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,stroop,Stroop color-word task,7c5d05ace941,480,271,0.91,658,87,108
IA_qwen_deepseek-v4pro_20260602T114140Z,1576010f-77c3-4821-bc5f-57a5d168ea9c,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_stroop,5,5,2026-06-02T12:05:14.738126+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,stroop,Stroop color-word task,7c5d05ace941,480,271,0.93,639,82,105
IA_qwen_deepseek-v4pro_20260602T114140Z,e9edd3a6-4c49-4c50-ba62-df9060a31d6b,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_nback,1,1,2026-06-02T12:05:20.904740+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,nback,n-back working-memory task,a1206acb3c33,499,311,0.82,0.91,0.83,0.72
IA_qwen_deepseek-v4pro_20260602T114140Z,e9edd3a6-4c49-4c50-ba62-df9060a31d6b,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_nback,2,2,2026-06-02T12:05:20.904740+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,nback,n-back working-memory task,a1206acb3c33,499,311,0.79,0.89,0.81,0.67
IA_qwen_deepseek-v4pro_20260602T114140Z,e9edd3a6-4c49-4c50-ba62-df9060a31d6b,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_nback,3,3,2026-06-02T12:05:20.904740+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,nback,n-back working-memory task,a1206acb3c33,499,311,0.84,0.93,0.85,0.74
IA_qwen_deepseek-v4pro_20260602T114140Z,e9edd3a6-4c49-4c50-ba62-df9060a31d6b,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_nback,4,4,2026-06-02T12:05:20.904740+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,nback,n-back working-memory task,a1206acb3c33,499,311,0.81,0.9,0.82,0.71
IA_qwen_deepseek-v4pro_20260602T114140Z,e9edd3a6-4c49-4c50-ba62-df9060a31d6b,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_nback,5,5,2026-06-02T12:05:20.904740+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,nback,n-back working-memory task,a1206acb3c33,499,311,0.83,0.92,0.84,0.73
IA_qwen_deepseek-v4pro_20260602T114140Z,255cbfdd-50ad-4557-8ba2-87bf8c54eaa1,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_bart,1,1,2026-06-02T12:05:26.815110+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,1f61537776b7,490,300,28,1250,3,0.62
IA_qwen_deepseek-v4pro_20260602T114140Z,255cbfdd-50ad-4557-8ba2-87bf8c54eaa1,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_bart,2,2,2026-06-02T12:05:26.815110+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,1f61537776b7,490,300,32,980,5,0.74
IA_qwen_deepseek-v4pro_20260602T114140Z,255cbfdd-50ad-4557-8ba2-87bf8c54eaa1,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_bart,3,3,2026-06-02T12:05:26.815110+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,1f61537776b7,490,300,24,1450,2,0.51
IA_qwen_deepseek-v4pro_20260602T114140Z,255cbfdd-50ad-4557-8ba2-87bf8c54eaa1,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_bart,4,4,2026-06-02T12:05:26.815110+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,1f61537776b7,490,300,29,1120,4,0.68
IA_qwen_deepseek-v4pro_20260602T114140Z,255cbfdd-50ad-4557-8ba2-87bf8c54eaa1,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_bart,5,5,2026-06-02T12:05:26.815110+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,1f61537776b7,490,300,26,1380,3,0.57
IA_qwen_deepseek-v4pro_20260602T114140Z,ce7e6723-ac44-4cef-b6d0-09389a992659,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_ddt,1,1,2026-06-02T12:05:32.136447+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,ddt,Delay Discounting Task,270d943a7696,477,271,0.0042,-5.472,0.38,
IA_qwen_deepseek-v4pro_20260602T114140Z,ce7e6723-ac44-4cef-b6d0-09389a992659,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_ddt,2,2,2026-06-02T12:05:32.136447+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,ddt,Delay Discounting Task,270d943a7696,477,271,0.0038,-5.572,0.35,
IA_qwen_deepseek-v4pro_20260602T114140Z,ce7e6723-ac44-4cef-b6d0-09389a992659,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_ddt,3,3,2026-06-02T12:05:32.136447+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,ddt,Delay Discounting Task,270d943a7696,477,271,0.0046,-5.382,0.42,
IA_qwen_deepseek-v4pro_20260602T114140Z,ce7e6723-ac44-4cef-b6d0-09389a992659,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_ddt,4,4,2026-06-02T12:05:32.136447+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,ddt,Delay Discounting Task,270d943a7696,477,271,0.0035,-5.655,0.33,
IA_qwen_deepseek-v4pro_20260602T114140Z,ce7e6723-ac44-4cef-b6d0-09389a992659,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0096_ddt,5,5,2026-06-02T12:05:32.136447+00:00,individual_prediction,,,,,,,,,S0096,questionnaire_plus_ia_label,ddt,Delay Discounting Task,270d943a7696,477,271,0.0049,-5.318,0.45,
IA_qwen_deepseek-v4pro_20260602T114140Z,cd4ed18b-50d6-4f71-b78d-0a347e99ba64,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0097_stroop,1,1,2026-06-02T12:05:37.279328+00:00,individual_prediction,,,,,,,,,S0097,questionnaire_plus_ia_label,stroop,Stroop color-word task,d5aae8847cdb,480,271,0.89,625,85,125
IA_qwen_deepseek-v4pro_20260602T114140Z,cd4ed18b-50d6-4f71-b78d-0a347e99ba64,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0097_stroop,2,2,2026-06-02T12:05:37.279328+00:00,individual_prediction,,,,,,,,,S0097,questionnaire_plus_ia_label,stroop,Stroop color-word task,d5aae8847cdb,480,271,0.91,598,78,112
IA_qwen_deepseek-v4pro_20260602T114140Z,cd4ed18b-50d6-4f71-b78d-0a347e99ba64,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0097_stroop,3,3,2026-06-02T12:05:37.279328+00:00,individual_prediction,,,,,,,,,S0097,questionnaire_plus_ia_label,stroop,Stroop color-word task,d5aae8847cdb,480,271,0.87,642,92,138
IA_qwen_deepseek-v4pro_20260602T114140Z,cd4ed18b-50d6-4f71-b78d-0a347e99ba64,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0097_stroop,4,4,2026-06-02T12:05:37.279328+00:00,individual_prediction,,,,,,,,,S0097,questionnaire_plus_ia_label,stroop,Stroop color-word task,d5aae8847cdb,480,271,0.9,608,81,118
IA_qwen_deepseek-v4pro_20260602T114140Z,cd4ed18b-50d6-4f71-b78d-0a347e99ba64,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0097_stroop,5,5,2026-06-02T12:05:37.279328+00:00,individual_prediction,,,,,,,,,S0097,questionnaire_plus_ia_label,stroop,Stroop color-word task,d5aae8847cdb,480,271,0.88,635,87,130
IA_qwen_deepseek-v4pro_20260602T114140Z,179991f4-d74d-4e35-9dc3-53eba915f3e5,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0097_nback,1,1,2026-06-02T12:05:43.372391+00:00,individual_prediction,,,,,,,,,S0097,questionnaire_plus_ia_label,nback,n-back working-memory task,e56da81abec2,499,311,0.82,0.93,0.84,0.69
IA_qwen_deepseek-v4pro_20260602T114140Z,179991f4-d74d-4e35-9dc3-53eba915f3e5,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0097_nback,2,2,2026-06-02T12:05:43.372391+00:00,individual_prediction,,,,,,,,,S0097,questionnaire_plus_ia_label,nback,n-back working-memory task,e56da81abec2,499,311,0.79,0.91,0.81,0.65
IA_qwen_deepseek-v4pro_20260602T114140Z,179991f4-d74d-4e35-9dc3-53eba915f3e5,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0097_nback,3,3,2026-06-02T12:05:43.372391+00:00,individual_prediction,,,,,,,,,S0097,questionnaire_plus_ia_label,nback,n-back working-memory task,e56da81abec2,499,311,0.83,0.94,0.83,0.72
IA_qwen_deepseek-v4pro_20260602T114140Z,179991f4-d74d-4e35-9dc3-53eba915f3e5,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0097_nback,4,4,2026-06-02T12:05:43.372391+00:00,individual_prediction,,,,,,,,,S0097,questionnaire_plus_ia_label,nback,n-back working-memory task,e56da81abec2,499,311,0.81,0.92,0.82,0.69
IA_qwen_deepseek-v4pro_20260602T114140Z,179991f4-d74d-4e35-9dc3-53eba915f3e5,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0097_nback,5,5,2026-06-02T12:05:43.372391+00:00,individual_prediction,,,,,,,,,S0097,questionnaire_plus_ia_label,nback,n-back working-memory task,e56da81abec2,499,311,0.8,0.9,0.8,0.7
IA_qwen_deepseek-v4pro_20260602T114140Z,4ba01970-0815-447b-980d-465b4340aae8,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0097_bart,1,1,2026-06-02T12:05:48.775838+00:00,individual_prediction,,,,,,,,,S0097,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,6f1c14747b86,490,301,28,1450,3,0.62
IA_qwen_deepseek-v4pro_20260602T114140Z,4ba01970-0815-447b-980d-465b4340aae8,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0097_bart,2,2,2026-06-02T12:05:48.775838+00:00,individual_prediction,,,,,,,,,S0097,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,6f1c14747b86,490,301,32,1380,4,0.71
IA_qwen_deepseek-v4pro_20260602T114140Z,4ba01970-0815-447b-980d-465b4340aae8,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0097_bart,3,3,2026-06-02T12:05:48.775838+00:00,individual_prediction,,,,,,,,,S0097,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,6f1c14747b86,490,301,25,1520,2,0.54
IA_qwen_deepseek-v4pro_20260602T114140Z,4ba01970-0815-447b-980d-465b4340aae8,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0097_bart,4,4,2026-06-02T12:05:48.775838+00:00,individual_prediction,,,,,,,,,S0097,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,6f1c14747b86,490,301,30,1420,3,0.68
IA_qwen_deepseek-v4pro_20260602T114140Z,4ba01970-0815-447b-980d-465b4340aae8,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0097_bart,5,5,2026-06-02T12:05:48.775838+00:00,individual_prediction,,,,,,,,,S0097,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,6f1c14747b86,490,301,27,1480,2,0.59
IA_qwen_deepseek-v4pro_20260602T114140Z,49530d10-cbc8-469f-aa5a-da8cdf76bd95,1,qwen,deepseek-v4pro,0.3,IA_individual_plus_label_S0098_stroop,1,1,2026-06-02T12:05:53.587724+00:00,individual_prediction,,,,,,,,,S0098,questionnaire_plus_ia_label,stroop,Stroop color-word task,09e65f005966,480,230,0.92,645,85,112
