run_id,call_id,model,temperature,profile_id,task_id,repeat_id,prompt_index,prompt_hash,timestamp_utc,ok,parse_success,validation_success,error,elapsed_seconds
openai_20260521T084216Z,e690f81e-6d91-464a-9df7-09ec432122a9,gpt-5.5,0.7,P1_low_ADHD_low_IA,ddt,35,4,bca497425579,2026-05-21T09:16:22.902711+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.2141704559326172
openai_20260521T084216Z,b907cd92-aad9-488c-a78e-f7bc4f972c5e,gpt-5.5,0.7,P1_low_ADHD_low_IA,questionnaire,35,5,b35916db5599,2026-05-21T09:16:23.319075+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11644458770751953
openai_20260521T084216Z,7181b69e-814f-4662-b981-b999151684f8,gpt-5.5,0.7,P2_high_inattention,stroop,35,6,962e434cdd22,2026-05-21T09:16:23.637412+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11298990249633789
openai_20260521T084216Z,77e7a873-75c4-4cc3-911d-642134165ec9,gpt-5.5,0.7,P2_high_inattention,nback,35,7,568ca4db91f7,2026-05-21T09:16:23.952412+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11227297782897949
openai_20260521T084216Z,45e39a41-d6d5-4215-b54f-6bb5e762ecf1,gpt-5.5,0.7,P2_high_inattention,bart,35,8,7e57a921aac3,2026-05-21T09:16:24.267360+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11130404472351074
openai_20260521T084216Z,c9b59ff8-922e-4aa6-a2c0-080bdf0c624c,gpt-5.5,0.7,P2_high_inattention,ddt,35,9,e8ba53856771,2026-05-21T09:16:24.581276+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.1130831241607666
openai_20260521T084216Z,7a723048-6af2-4111-8e4c-4c5bfb19b22c,gpt-5.5,0.7,P2_high_inattention,questionnaire,35,10,cc4caf5b9c32,2026-05-21T09:16:24.896759+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11199712753295898
openai_20260521T084216Z,f8b0fa98-d1a9-4ab9-a151-984f1446bf28,gpt-5.5,0.7,P3_combined_ADHD,stroop,35,11,27771d10357c,2026-05-21T09:16:25.211220+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11175274848937988
openai_20260521T084216Z,817a6079-cdbb-42b2-8798-bd8803d19eab,gpt-5.5,0.7,P3_combined_ADHD,nback,35,12,1a799f2c3599,2026-05-21T09:16:25.524912+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.2043752670288086
openai_20260521T084216Z,c82e8d3b-591b-454d-a028-df4bde06f206,gpt-5.5,0.7,P3_combined_ADHD,bart,35,13,4bfd378a6d0e,2026-05-21T09:16:25.931610+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11172008514404297
openai_20260521T084216Z,00d33d16-fc4d-4dc8-9784-510d7e7cdfdb,gpt-5.5,0.7,P3_combined_ADHD,ddt,35,14,b33dd30b8d1a,2026-05-21T09:16:26.245559+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11171603202819824
openai_20260521T084216Z,6959a3bf-3097-4348-803e-ab2219690965,gpt-5.5,0.7,P3_combined_ADHD,questionnaire,35,15,228f8e2c9b1d,2026-05-21T09:16:26.559703+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11099004745483398
openai_20260521T084216Z,895bfcff-b50a-4964-b2ef-d183544d9017,gpt-5.5,0.7,P4_ADHD_high_IA,stroop,35,16,86ad25735c85,2026-05-21T09:16:26.873183+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11251211166381836
openai_20260521T084216Z,fd0d65fe-15f4-4e52-a608-15db1013e0d2,gpt-5.5,0.7,P4_ADHD_high_IA,nback,35,17,e084d00754e7,2026-05-21T09:16:27.188249+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11148524284362793
openai_20260521T084216Z,99abcfa5-aa66-4335-b65f-a4c58f637cad,gpt-5.5,0.7,P4_ADHD_high_IA,bart,35,18,3ad0ac5f81d4,2026-05-21T09:16:27.502478+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11216521263122559
openai_20260521T084216Z,65de8ed4-524a-4c76-974c-61bf3c697f3b,gpt-5.5,0.7,P4_ADHD_high_IA,ddt,35,19,5a26b73a4099,2026-05-21T09:16:27.999394+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.1147005558013916
openai_20260521T084216Z,83f60f32-e5b8-432e-b994-b155e649bb21,gpt-5.5,0.7,P4_ADHD_high_IA,questionnaire,35,20,f69d6600ccdf,2026-05-21T09:16:28.347927+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11173868179321289
openai_20260521T084216Z,6363289d-43f8-4ed2-97f4-61d0e02033ae,gpt-5.5,0.7,P5_high_IA_low_ADHD,stroop,35,21,af41f22a6d91,2026-05-21T09:16:28.661814+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11113452911376953
openai_20260521T084216Z,ef9e4581-df73-4eb5-8f8a-11290f1328ed,gpt-5.5,0.7,P5_high_IA_low_ADHD,nback,35,22,5f025aa2c4b7,2026-05-21T09:16:28.975655+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11308574676513672
openai_20260521T084216Z,c5c98afb-aeb5-4458-b1be-e464498bf52d,gpt-5.5,0.7,P5_high_IA_low_ADHD,bart,35,23,423d400ef891,2026-05-21T09:16:29.290719+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11391735076904297
openai_20260521T084216Z,dbc56af1-c6d7-42b7-b180-ab4d50a91cb2,gpt-5.5,0.7,P5_high_IA_low_ADHD,ddt,35,24,87ef88882b52,2026-05-21T09:16:29.606669+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11133098602294922
openai_20260521T084216Z,8dde2e92-bdd1-44c5-bbb4-a15e9a937a52,gpt-5.5,0.7,P5_high_IA_low_ADHD,questionnaire,35,25,7819a3eaf918,2026-05-21T09:16:29.920749+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11331057548522949
openai_20260521T084216Z,e0264456-761a-478a-b387-1b7dad4598cb,gpt-5.5,0.7,P1_low_ADHD_low_IA,stroop,36,1,a28333b2ff4e,2026-05-21T09:16:30.236801+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.12546801567077637
openai_20260521T084216Z,4f89922a-ca7d-46f0-b778-01d8559903a7,gpt-5.5,0.7,P1_low_ADHD_low_IA,nback,36,2,bf296c6521d9,2026-05-21T09:16:30.564679+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.1138453483581543
openai_20260521T084216Z,49d6d1d9-45d1-406b-a586-9a1bbac6cbb7,gpt-5.5,0.7,P1_low_ADHD_low_IA,bart,36,3,00e9a34112ef,2026-05-21T09:16:30.880346+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11189842224121094
openai_20260521T084216Z,99451dee-2970-4e48-be0c-a4843a5f61f9,gpt-5.5,0.7,P1_low_ADHD_low_IA,ddt,36,4,bca497425579,2026-05-21T09:16:31.194406+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11211824417114258
openai_20260521T084216Z,09418d15-4959-4290-8a53-23a28bf7ab13,gpt-5.5,0.7,P1_low_ADHD_low_IA,questionnaire,36,5,b35916db5599,2026-05-21T09:16:31.509543+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11590409278869629
openai_20260521T084216Z,a54a2e62-9701-49cb-8d2d-2f390fb005b7,gpt-5.5,0.7,P2_high_inattention,stroop,36,6,962e434cdd22,2026-05-21T09:16:31.826439+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11087894439697266
openai_20260521T084216Z,f9eae11e-28c0-41df-b797-3265f2ce9d4a,gpt-5.5,0.7,P2_high_inattention,nback,36,7,568ca4db91f7,2026-05-21T09:16:32.139156+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.1150197982788086
openai_20260521T084216Z,eee7b50b-5a8e-4748-85b7-768a738a2a0c,gpt-5.5,0.7,P2_high_inattention,bart,36,8,7e57a921aac3,2026-05-21T09:16:32.456539+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.20180559158325195
openai_20260521T084216Z,0619bb26-d971-41af-89ce-b938ff586f67,gpt-5.5,0.7,P2_high_inattention,ddt,36,9,e8ba53856771,2026-05-21T09:16:32.860856+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11100625991821289
openai_20260521T084216Z,3730b878-ebc4-45b2-8abe-0e49fab87b55,gpt-5.5,0.7,P2_high_inattention,questionnaire,36,10,cc4caf5b9c32,2026-05-21T09:16:33.173523+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.1119375228881836
openai_20260521T084216Z,7b077311-92f4-4ca8-a26a-d58451261b66,gpt-5.5,0.7,P3_combined_ADHD,stroop,36,11,27771d10357c,2026-05-21T09:16:33.488067+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11253738403320312
openai_20260521T084216Z,8b0133cf-2ad0-48ff-95ad-3f694c4a8049,gpt-5.5,0.7,P3_combined_ADHD,nback,36,12,1a799f2c3599,2026-05-21T09:16:33.803030+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11167287826538086
openai_20260521T084216Z,b00dd438-b152-463b-9717-09bfe8c1d9ad,gpt-5.5,0.7,P3_combined_ADHD,bart,36,13,4bfd378a6d0e,2026-05-21T09:16:34.116549+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11266231536865234
openai_20260521T084216Z,e708d070-b24e-4e76-9020-80c573a4285b,gpt-5.5,0.7,P3_combined_ADHD,ddt,36,14,b33dd30b8d1a,2026-05-21T09:16:34.431667+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11533856391906738
openai_20260521T084216Z,45ab4a37-42cc-4f48-9840-8c0aae6599a3,gpt-5.5,0.7,P3_combined_ADHD,questionnaire,36,15,228f8e2c9b1d,2026-05-21T09:16:34.748729+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11263346672058105
openai_20260521T084216Z,13d90c41-12f6-472a-888c-a6568da6fdf7,gpt-5.5,0.7,P4_ADHD_high_IA,stroop,36,16,86ad25735c85,2026-05-21T09:16:35.064339+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11155819892883301
openai_20260521T084216Z,b8bb4e21-8fc5-47bc-b9a4-ecc276eb288d,gpt-5.5,0.7,P4_ADHD_high_IA,nback,36,17,e084d00754e7,2026-05-21T09:16:35.377762+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11079859733581543
openai_20260521T084216Z,16af845f-fe9f-4e12-b460-2ecde9990159,gpt-5.5,0.7,P4_ADHD_high_IA,bart,36,18,3ad0ac5f81d4,2026-05-21T09:16:35.690016+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.1126103401184082
openai_20260521T084216Z,001f42d3-4c34-4a08-a4c2-13e79a692c3f,gpt-5.5,0.7,P4_ADHD_high_IA,ddt,36,19,5a26b73a4099,2026-05-21T09:16:36.006683+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11226415634155273
openai_20260521T084216Z,4be5da1f-2b90-409a-bd81-55cc06b8fc0a,gpt-5.5,0.7,P4_ADHD_high_IA,questionnaire,36,20,f69d6600ccdf,2026-05-21T09:16:36.320321+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.1166536808013916
openai_20260521T084216Z,bd7b8ab1-4233-4742-838b-780932f1f314,gpt-5.5,0.7,P5_high_IA_low_ADHD,stroop,36,21,af41f22a6d91,2026-05-21T09:16:36.638372+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11206436157226562
openai_20260521T084216Z,082dc429-17d3-4fc5-8fdf-5541353ca5e1,gpt-5.5,0.7,P5_high_IA_low_ADHD,nback,36,22,5f025aa2c4b7,2026-05-21T09:16:36.953376+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11149930953979492
openai_20260521T084216Z,72d6beea-77da-4a40-b004-4d11a9d9c55a,gpt-5.5,0.7,P5_high_IA_low_ADHD,bart,36,23,423d400ef891,2026-05-21T09:16:37.266392+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.10979318618774414
openai_20260521T084216Z,d39ca1a4-1e14-4a16-a8c5-eef935259f32,gpt-5.5,0.7,P5_high_IA_low_ADHD,ddt,36,24,87ef88882b52,2026-05-21T09:16:37.579847+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.18799281120300293
openai_20260521T084216Z,2678ab3c-0497-4c73-91d1-4b5074be487f,gpt-5.5,0.7,P5_high_IA_low_ADHD,questionnaire,36,25,7819a3eaf918,2026-05-21T09:16:37.970400+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11165499687194824
openai_20260521T084216Z,bf09262a-b064-4338-a828-bacf64a7aa6c,gpt-5.5,0.7,P1_low_ADHD_low_IA,stroop,37,1,a28333b2ff4e,2026-05-21T09:16:38.285467+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11241841316223145
openai_20260521T084216Z,cdd43281-fde4-44d2-9730-c8dc2909d0bf,gpt-5.5,0.7,P1_low_ADHD_low_IA,nback,37,2,bf296c6521d9,2026-05-21T09:16:38.599683+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.1135549545288086
openai_20260521T084216Z,acf8e116-f0b2-434d-a033-ab6edab64792,gpt-5.5,0.7,P1_low_ADHD_low_IA,bart,37,3,00e9a34112ef,2026-05-21T09:16:38.915280+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11072802543640137
openai_20260521T084216Z,4cc0222f-0ae5-4fc0-b011-8aceb589cc92,gpt-5.5,0.7,P1_low_ADHD_low_IA,ddt,37,4,bca497425579,2026-05-21T09:16:39.230085+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11262154579162598
openai_20260521T084216Z,90f08f64-7e03-4d7a-871b-f2402366a92f,gpt-5.5,0.7,P1_low_ADHD_low_IA,questionnaire,37,5,b35916db5599,2026-05-21T09:16:39.546673+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11381125450134277
openai_20260521T084216Z,37358e3e-08b2-47cd-89a0-96df0804ec48,gpt-5.5,0.7,P2_high_inattention,stroop,37,6,962e434cdd22,2026-05-21T09:16:39.862506+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11095142364501953
openai_20260521T084216Z,f038a878-b5ea-44e2-b558-492050063864,gpt-5.5,0.7,P2_high_inattention,nback,37,7,568ca4db91f7,2026-05-21T09:16:40.174570+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.21065521240234375
openai_20260521T084216Z,a2886ea2-7e52-489e-8f3e-74a58fff9aa0,gpt-5.5,0.7,P2_high_inattention,bart,37,8,7e57a921aac3,2026-05-21T09:16:40.586461+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11547970771789551
openai_20260521T084216Z,9c3d9080-f220-42f9-b177-d39510fc95d9,gpt-5.5,0.7,P2_high_inattention,ddt,37,9,e8ba53856771,2026-05-21T09:16:40.906725+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11218857765197754
openai_20260521T084216Z,081777cd-2de3-469f-b435-fb4dd980198a,gpt-5.5,0.7,P2_high_inattention,questionnaire,37,10,cc4caf5b9c32,2026-05-21T09:16:41.221018+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.1133127212524414
openai_20260521T084216Z,d84c9042-3cbd-4b17-9c87-f6b98c94175e,gpt-5.5,0.7,P3_combined_ADHD,stroop,37,11,27771d10357c,2026-05-21T09:16:41.536580+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11392521858215332
openai_20260521T084216Z,d81041f3-9fe7-42f7-bbfa-cc2eea273da8,gpt-5.5,0.7,P3_combined_ADHD,nback,37,12,1a799f2c3599,2026-05-21T09:16:41.851850+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11179709434509277
openai_20260521T084216Z,19d92323-fd80-4f83-ac64-5ac38606e17a,gpt-5.5,0.7,P3_combined_ADHD,bart,37,13,4bfd378a6d0e,2026-05-21T09:16:42.167523+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.26861119270324707
openai_20260521T084216Z,73bbe8b1-c674-4e02-94f0-8596fd237c1d,gpt-5.5,0.7,P3_combined_ADHD,ddt,37,14,b33dd30b8d1a,2026-05-21T09:16:42.637680+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.1729731559753418
openai_20260521T084216Z,3c57dabd-66dd-4a35-8492-ddbcbb7ef67d,gpt-5.5,0.7,P3_combined_ADHD,questionnaire,37,15,228f8e2c9b1d,2026-05-21T09:16:43.098681+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.2197420597076416
openai_20260521T084216Z,11c053bc-0abe-42ca-b072-02fe7a94b182,gpt-5.5,0.7,P4_ADHD_high_IA,stroop,37,16,86ad25735c85,2026-05-21T09:16:43.521201+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.41019272804260254
openai_20260521T084216Z,2e7c4f6d-d3b4-4a1f-a3f4-fd5f88baba31,gpt-5.5,0.7,P4_ADHD_high_IA,nback,37,17,e084d00754e7,2026-05-21T09:16:44.140628+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.20224404335021973
openai_20260521T084216Z,be79cfc7-ce71-4a9b-ba4b-8fba341d3306,gpt-5.5,0.7,P4_ADHD_high_IA,bart,37,18,3ad0ac5f81d4,2026-05-21T09:16:44.545859+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11463570594787598
openai_20260521T084216Z,1f8a02b6-2877-4b0e-bea6-11383db72646,gpt-5.5,0.7,P4_ADHD_high_IA,ddt,37,19,5a26b73a4099,2026-05-21T09:16:44.862117+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.19979405403137207
openai_20260521T084216Z,1eca2d14-f91a-49c6-b991-0ed37fae791b,gpt-5.5,0.7,P4_ADHD_high_IA,questionnaire,37,20,f69d6600ccdf,2026-05-21T09:16:45.263708+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.2053821086883545
openai_20260521T084216Z,9bba644f-8e83-4ec4-9674-26280868f8e0,gpt-5.5,0.7,P5_high_IA_low_ADHD,stroop,37,21,af41f22a6d91,2026-05-21T09:16:45.671326+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.5151016712188721
openai_20260521T084216Z,a1e49077-b1d2-4cfe-8b57-e4d902989742,gpt-5.5,0.7,P5_high_IA_low_ADHD,nback,37,22,5f025aa2c4b7,2026-05-21T09:16:46.387609+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.20348548889160156
openai_20260521T084216Z,199254ce-efc1-47b7-b23e-8ad62073e120,gpt-5.5,0.7,P5_high_IA_low_ADHD,bart,37,23,423d400ef891,2026-05-21T09:16:46.792818+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11514663696289062
openai_20260521T084216Z,61120547-ae81-49ee-91a8-166dacd05b9d,gpt-5.5,0.7,P5_high_IA_low_ADHD,ddt,37,24,87ef88882b52,2026-05-21T09:16:47.109557+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.30400776863098145
openai_20260521T084216Z,d4f32006-8bb6-4162-a227-80a2fc063b94,gpt-5.5,0.7,P5_high_IA_low_ADHD,questionnaire,37,25,7819a3eaf918,2026-05-21T09:16:47.616112+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.11544156074523926
openai_20260521T084216Z,5213a53d-502c-4c84-b466-e9e01bff08a4,gpt-5.5,0.7,P1_low_ADHD_low_IA,stroop,38,1,a28333b2ff4e,2026-05-21T09:16:47.933780+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.15674901008605957
openai_20260521T084216Z,180027ee-8c1b-437c-af28-3de0b606ed2f,gpt-5.5,0.7,P1_low_ADHD_low_IA,nback,38,2,bf296c6521d9,2026-05-21T09:16:48.293200+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.14479374885559082
openai_20260521T084216Z,c225bde8-a7fd-48d7-880e-3119d9caa269,gpt-5.5,0.7,P1_low_ADHD_low_IA,bart,38,3,00e9a34112ef,2026-05-21T09:16:48.640191+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.12227773666381836
openai_20260521T084216Z,3cedb5b7-5a1e-43a8-b2a0-e7225ae3b0a7,gpt-5.5,0.7,P1_low_ADHD_low_IA,ddt,38,4,bca497425579,2026-05-21T09:16:48.965608+00:00,False,False,False,"APIStatusError: Error code: 402 - {'error': {'message': '租户资金不足', 'type': 'upstream_error', 'param': '', 'code': 'billing_insufficient'}}",0.18948674201965332
