run_id,call_id,model,temperature,profile_id,task_id,repeat_id,prompt_index,prompt_hash,timestamp_utc,ok,parse_success,validation_success,parsed_output,validation_errors,response_text,usage,elapsed_seconds,error
qwen_20260530T053203Z,b96a0b20-7636-4cc6-a17f-60e24cd2e0b8,deepseek-v4-pro,0.7,P2_high_inattention,ddt,48,9,e8ba53856771,2026-05-30T07:02:00.277109+00:00,FALSE,FALSE,FALSE,,,,,0.098362446,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-a57d6ce1-952c-9113-82a8-ce7d82b9cae6', 'request_id': 'a57d6ce1-952c-9113-82a8-ce7d82b9cae6'}"
qwen_20260530T053203Z,fc127290-4804-4776-a83b-7a64514c1e12,deepseek-v4-pro,0.7,P2_high_inattention,questionnaire,48,10,cc4caf5b9c32,2026-05-30T07:02:00.577688+00:00,FALSE,FALSE,FALSE,,,,,0.10554266,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-89b72346-82ea-9bc2-90ff-d96bc159c18c', 'request_id': '89b72346-82ea-9bc2-90ff-d96bc159c18c'}"
qwen_20260530T053203Z,e33afc38-e4de-4397-b597-be7107423a36,deepseek-v4-pro,0.7,P3_combined_ADHD,stroop,48,11,27771d10357c,2026-05-30T07:02:00.886044+00:00,FALSE,FALSE,FALSE,,,,,0.105464935,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-727213ce-ebbf-960e-ba3f-16f6ac71999c', 'request_id': '727213ce-ebbf-960e-ba3f-16f6ac71999c'}"
qwen_20260530T053203Z,aaf025a9-dd2b-4a11-a866-31c26d42e1f9,deepseek-v4-pro,0.7,P3_combined_ADHD,nback,48,12,1a799f2c3599,2026-05-30T07:02:01.193080+00:00,FALSE,FALSE,FALSE,,,,,0.105140924,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-4fd802b0-7bbf-9c5c-8b11-e839b462f89b', 'request_id': '4fd802b0-7bbf-9c5c-8b11-e839b462f89b'}"
qwen_20260530T053203Z,a0c5edc9-0828-4889-8a0e-0792a55bfaea,deepseek-v4-pro,0.7,P3_combined_ADHD,bart,48,13,4bfd378a6d0e,2026-05-30T07:02:01.501179+00:00,FALSE,FALSE,FALSE,,,,,0.11379528,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-edd25894-a54f-9a80-ab17-a51215ee80e7', 'request_id': 'edd25894-a54f-9a80-ab17-a51215ee80e7'}"
qwen_20260530T053203Z,aa69d603-a36a-4165-b840-054d767e601f,deepseek-v4-pro,0.7,P3_combined_ADHD,ddt,48,14,b33dd30b8d1a,2026-05-30T07:02:01.816825+00:00,FALSE,FALSE,FALSE,,,,,0.097554445,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-b8abdd9f-ac8f-9dd0-86f8-2a02242ce60a', 'request_id': 'b8abdd9f-ac8f-9dd0-86f8-2a02242ce60a'}"
qwen_20260530T053203Z,46d0bb59-a595-4fb5-919e-82bb34685529,deepseek-v4-pro,0.7,P3_combined_ADHD,questionnaire,48,15,228f8e2c9b1d,2026-05-30T07:02:02.116885+00:00,FALSE,FALSE,FALSE,,,,,0.410666704,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-56a6740f-41ea-9c25-b551-687d2315c620', 'request_id': '56a6740f-41ea-9c25-b551-687d2315c620'}"
qwen_20260530T053203Z,932a03ad-80fb-4bfb-ba10-d27f6888d2a1,deepseek-v4-pro,0.7,P4_ADHD_high_IA,stroop,48,16,86ad25735c85,2026-05-30T07:02:02.729253+00:00,FALSE,FALSE,FALSE,,,,,0.207140684,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-9d212c11-4304-9010-a5cc-d1f5c6c92ee1', 'request_id': '9d212c11-4304-9010-a5cc-d1f5c6c92ee1'}"
qwen_20260530T053203Z,49cb3e05-ac89-4ea8-b52e-c85d37f59229,deepseek-v4-pro,0.7,P4_ADHD_high_IA,nback,48,17,e084d00754e7,2026-05-30T07:02:03.138851+00:00,FALSE,FALSE,FALSE,,,,,0.104588509,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-407a0de8-debb-9ead-b7f4-62f1c4f78470', 'request_id': '407a0de8-debb-9ead-b7f4-62f1c4f78470'}"
qwen_20260530T053203Z,5becc9ce-c69d-478a-b0df-98421cc67acb,deepseek-v4-pro,0.7,P4_ADHD_high_IA,bart,48,18,3ad0ac5f81d4,2026-05-30T07:02:03.446420+00:00,FALSE,FALSE,FALSE,,,,,0.103814125,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-c542a720-75dd-93b3-bacb-17262ce5dab6', 'request_id': 'c542a720-75dd-93b3-bacb-17262ce5dab6'}"
qwen_20260530T053203Z,fbab3fed-5e6e-419f-bbea-31b94aa7d66a,deepseek-v4-pro,0.7,P4_ADHD_high_IA,ddt,48,19,5a26b73a4099,2026-05-30T07:02:03.751780+00:00,FALSE,FALSE,FALSE,,,,,0.107099771,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-c606813d-4ca1-90a7-8036-804f41265347', 'request_id': 'c606813d-4ca1-90a7-8036-804f41265347'}"
qwen_20260530T053203Z,b68173d7-f9c1-48ac-9ba1-935c0c0ebc60,deepseek-v4-pro,0.7,P4_ADHD_high_IA,questionnaire,48,20,f69d6600ccdf,2026-05-30T07:02:04.061525+00:00,FALSE,FALSE,FALSE,,,,,0.103594065,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-ab4b1e42-6bed-9182-9011-e6fd953abf97', 'request_id': 'ab4b1e42-6bed-9182-9011-e6fd953abf97'}"
qwen_20260530T053203Z,1399899c-be02-4fd2-bdcb-a287a9692f01,deepseek-v4-pro,0.7,P5_high_IA_low_ADHD,stroop,48,21,af41f22a6d91,2026-05-30T07:02:04.366503+00:00,FALSE,FALSE,FALSE,,,,,0.106016874,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-697c028c-1529-91df-8b06-621644d4a973', 'request_id': '697c028c-1529-91df-8b06-621644d4a973'}"
qwen_20260530T053203Z,4d5154fd-80bb-48ec-8bb9-2fc0ee2084b2,deepseek-v4-pro,0.7,P5_high_IA_low_ADHD,nback,48,22,5f025aa2c4b7,2026-05-30T07:02:04.674706+00:00,FALSE,FALSE,FALSE,,,,,0.104063034,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-e1b4238e-be83-9cb3-84a6-cf4ddd9e29bb', 'request_id': 'e1b4238e-be83-9cb3-84a6-cf4ddd9e29bb'}"
qwen_20260530T053203Z,0b11dbce-25b2-4c59-be27-eb90c61e37b3,deepseek-v4-pro,0.7,P5_high_IA_low_ADHD,bart,48,23,423d400ef891,2026-05-30T07:02:04.980737+00:00,FALSE,FALSE,FALSE,,,,,0.105434656,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-3add62a2-7297-98ad-8655-8d34b25bec48', 'request_id': '3add62a2-7297-98ad-8655-8d34b25bec48'}"
qwen_20260530T053203Z,d40ef2f3-bf4a-4b5f-9399-b059ee0a56b9,deepseek-v4-pro,0.7,P5_high_IA_low_ADHD,ddt,48,24,87ef88882b52,2026-05-30T07:02:05.290331+00:00,FALSE,FALSE,FALSE,,,,,0.102352142,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-b7f4e467-f70c-91ff-a1a0-0de933001d4d', 'request_id': 'b7f4e467-f70c-91ff-a1a0-0de933001d4d'}"
qwen_20260530T053203Z,338984b6-34bf-4a8b-975d-f865c59bd13a,deepseek-v4-pro,0.7,P5_high_IA_low_ADHD,questionnaire,48,25,7819a3eaf918,2026-05-30T07:02:05.594516+00:00,FALSE,FALSE,FALSE,,,,,0.108282804,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-97e8bb73-3375-9d89-bd25-1a1af045f60a', 'request_id': '97e8bb73-3375-9d89-bd25-1a1af045f60a'}"
qwen_20260530T053203Z,0a15f997-9091-4828-9adb-678886cfe8f9,deepseek-v4-pro,0.7,P1_low_ADHD_low_IA,stroop,49,1,a28333b2ff4e,2026-05-30T07:02:05.904540+00:00,FALSE,FALSE,FALSE,,,,,0.105387926,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-fb215eba-6a29-9a92-84f0-f64162892a0c', 'request_id': 'fb215eba-6a29-9a92-84f0-f64162892a0c'}"
qwen_20260530T053203Z,77b3a79f-d3eb-4ca1-9007-09cb97f01361,deepseek-v4-pro,0.7,P1_low_ADHD_low_IA,nback,49,2,bf296c6521d9,2026-05-30T07:02:06.212658+00:00,FALSE,FALSE,FALSE,,,,,0.104182005,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-3a3b8532-a23a-9501-b1be-a977c0f38815', 'request_id': '3a3b8532-a23a-9501-b1be-a977c0f38815'}"
qwen_20260530T053203Z,e3bb24e1-d7f1-4933-9264-19232613af32,deepseek-v4-pro,0.7,P1_low_ADHD_low_IA,bart,49,3,00e9a34112ef,2026-05-30T07:02:06.519407+00:00,FALSE,FALSE,FALSE,,,,,0.088210821,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-7114b941-b5a2-9c9a-841d-ff5824d18cd6', 'request_id': '7114b941-b5a2-9c9a-841d-ff5824d18cd6'}"
qwen_20260530T053203Z,d0965d70-09ba-4774-896e-f164dbe15f73,deepseek-v4-pro,0.7,P1_low_ADHD_low_IA,ddt,49,4,bca497425579,2026-05-30T07:02:06.809044+00:00,FALSE,FALSE,FALSE,,,,,0.108106852,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-5f377b63-e3e7-98bf-be1c-de5c38fdc2ba', 'request_id': '5f377b63-e3e7-98bf-be1c-de5c38fdc2ba'}"
qwen_20260530T053203Z,4104a003-eb51-4872-965c-507901abbffc,deepseek-v4-pro,0.7,P1_low_ADHD_low_IA,questionnaire,49,5,b35916db5599,2026-05-30T07:02:07.118616+00:00,FALSE,FALSE,FALSE,,,,,0.118449211,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-078b25f2-0dfb-9bab-a71f-4a1728273d7a', 'request_id': '078b25f2-0dfb-9bab-a71f-4a1728273d7a'}"
qwen_20260530T053203Z,a81f87bf-b006-4927-a088-91edc3122355,deepseek-v4-pro,0.7,P2_high_inattention,stroop,49,6,962e434cdd22,2026-05-30T07:02:07.439180+00:00,FALSE,FALSE,FALSE,,,,,0.103302956,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-c82a6181-8849-968b-9705-367cef8e48e6', 'request_id': 'c82a6181-8849-968b-9705-367cef8e48e6'}"
qwen_20260530T053203Z,d6098b95-03cc-4cfe-bb6d-e0d0dada960e,deepseek-v4-pro,0.7,P2_high_inattention,nback,49,7,568ca4db91f7,2026-05-30T07:02:07.745823+00:00,FALSE,FALSE,FALSE,,,,,0.106298685,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-2c3e0ef6-079a-962a-b5d7-6c7af3bafc89', 'request_id': '2c3e0ef6-079a-962a-b5d7-6c7af3bafc89'}"
qwen_20260530T053203Z,5131af36-6ed6-46aa-bc5d-9a1d6aba29dc,deepseek-v4-pro,0.7,P2_high_inattention,bart,49,8,7e57a921aac3,2026-05-30T07:02:08.053890+00:00,FALSE,FALSE,FALSE,,,,,0.103035927,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-bc990bbb-bfff-9b76-a48e-64cb18ed3e08', 'request_id': 'bc990bbb-bfff-9b76-a48e-64cb18ed3e08'}"
qwen_20260530T053203Z,d9956ff4-840a-4056-80e4-aa80550ad83d,deepseek-v4-pro,0.7,P2_high_inattention,ddt,49,9,e8ba53856771,2026-05-30T07:02:08.358486+00:00,FALSE,FALSE,FALSE,,,,,0.108935356,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-89d6bd89-db19-92c8-be29-0cb777f9d93a', 'request_id': '89d6bd89-db19-92c8-be29-0cb777f9d93a'}"
qwen_20260530T053203Z,42dec826-cb3d-4e30-bcae-b5df69686f77,deepseek-v4-pro,0.7,P2_high_inattention,questionnaire,49,10,cc4caf5b9c32,2026-05-30T07:02:08.730128+00:00,FALSE,FALSE,FALSE,,,,,0.247434855,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-c3a09c6e-9988-9465-807b-73e856209377', 'request_id': 'c3a09c6e-9988-9465-807b-73e856209377'}"
qwen_20260530T053203Z,bc47b3e0-1a6d-478a-81c4-875043194ee2,deepseek-v4-pro,0.7,P3_combined_ADHD,stroop,49,11,27771d10357c,2026-05-30T07:02:09.178973+00:00,FALSE,FALSE,FALSE,,,,,0.104782581,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-f2093b58-d0ea-9432-ad1e-e405bca83a13', 'request_id': 'f2093b58-d0ea-9432-ad1e-e405bca83a13'}"
qwen_20260530T053203Z,778854d4-a839-45b5-96e1-638d6a1ecff7,deepseek-v4-pro,0.7,P3_combined_ADHD,nback,49,12,1a799f2c3599,2026-05-30T07:02:09.484661+00:00,FALSE,FALSE,FALSE,,,,,0.108986855,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-eaa35c32-cbb7-9ed3-9613-ad5020cf0df7', 'request_id': 'eaa35c32-cbb7-9ed3-9613-ad5020cf0df7'}"
qwen_20260530T053203Z,404329e4-2cc5-467a-bada-cb439defa97e,deepseek-v4-pro,0.7,P3_combined_ADHD,bart,49,13,4bfd378a6d0e,2026-05-30T07:02:09.795621+00:00,FALSE,FALSE,FALSE,,,,,0.103009701,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-40a912b6-46d3-9778-b373-7068df33dd25', 'request_id': '40a912b6-46d3-9778-b373-7068df33dd25'}"
qwen_20260530T053203Z,d54d6729-0b85-4ca5-8267-43ba6ba19d82,deepseek-v4-pro,0.7,P3_combined_ADHD,ddt,49,14,b33dd30b8d1a,2026-05-30T07:02:10.101474+00:00,FALSE,FALSE,FALSE,,,,,0.088421345,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-fd7f64e3-57bf-961b-88ed-bb72af952b33', 'request_id': 'fd7f64e3-57bf-961b-88ed-bb72af952b33'}"
qwen_20260530T053203Z,8de4ab4b-f9c4-46e8-bcfb-cdb4703a00f9,deepseek-v4-pro,0.7,P3_combined_ADHD,questionnaire,49,15,228f8e2c9b1d,2026-05-30T07:02:10.391385+00:00,FALSE,FALSE,FALSE,,,,,0.121025324,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-eb0591e2-b7a7-9642-a240-8d720a531817', 'request_id': 'eb0591e2-b7a7-9642-a240-8d720a531817'}"
qwen_20260530T053203Z,2d7c0821-3e8e-420f-a320-7bd8dedfb210,deepseek-v4-pro,0.7,P4_ADHD_high_IA,stroop,49,16,86ad25735c85,2026-05-30T07:02:10.714437+00:00,FALSE,FALSE,FALSE,,,,,0.116066456,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-8110f132-4ad6-95ea-98c9-ab5768d45261', 'request_id': '8110f132-4ad6-95ea-98c9-ab5768d45261'}"
qwen_20260530T053203Z,c8c4874a-f93c-410b-b81a-a39fc3039b0b,deepseek-v4-pro,0.7,P4_ADHD_high_IA,nback,49,17,e084d00754e7,2026-05-30T07:02:11.032819+00:00,FALSE,FALSE,FALSE,,,,,0.094715834,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-864c6e0f-3fc7-9e66-ad07-9edba76db39c', 'request_id': '864c6e0f-3fc7-9e66-ad07-9edba76db39c'}"
qwen_20260530T053203Z,eb7873b2-6af4-4575-ab4a-e64cc1023a0d,deepseek-v4-pro,0.7,P4_ADHD_high_IA,bart,49,18,3ad0ac5f81d4,2026-05-30T07:02:11.329531+00:00,FALSE,FALSE,FALSE,,,,,0.105333328,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-744ae5e3-13af-9876-84c6-fa99907b73c3', 'request_id': '744ae5e3-13af-9876-84c6-fa99907b73c3'}"
qwen_20260530T053203Z,897b5de2-4664-4de9-8e77-8841181b7fe6,deepseek-v4-pro,0.7,P4_ADHD_high_IA,ddt,49,19,5a26b73a4099,2026-05-30T07:02:11.636157+00:00,FALSE,FALSE,FALSE,,,,,0.074258089,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-4bd0ec23-2e68-99ab-9aaa-79976696e4e6', 'request_id': '4bd0ec23-2e68-99ab-9aaa-79976696e4e6'}"
qwen_20260530T053203Z,f1b25520-53e4-466f-8f44-abce6555c9da,deepseek-v4-pro,0.7,P4_ADHD_high_IA,questionnaire,49,20,f69d6600ccdf,2026-05-30T07:02:11.912429+00:00,FALSE,FALSE,FALSE,,,,,0.086393118,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-17d63c3e-0cf9-9e97-9edc-839ebcf40e4a', 'request_id': '17d63c3e-0cf9-9e97-9edc-839ebcf40e4a'}"
qwen_20260530T053203Z,e378005f-e2ef-48ea-abfd-631bfd9b946d,deepseek-v4-pro,0.7,P5_high_IA_low_ADHD,stroop,49,21,af41f22a6d91,2026-05-30T07:02:12.201213+00:00,FALSE,FALSE,FALSE,,,,,0.095151663,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-f697608a-bd73-9174-91f2-d7f48dc3ceea', 'request_id': 'f697608a-bd73-9174-91f2-d7f48dc3ceea'}"
qwen_20260530T053203Z,cfbf566c-7d63-47ac-85e3-2059564d9ee2,deepseek-v4-pro,0.7,P5_high_IA_low_ADHD,nback,49,22,5f025aa2c4b7,2026-05-30T07:02:12.499108+00:00,FALSE,FALSE,FALSE,,,,,0.070429325,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-cb474ce3-3864-9abc-9a1b-45cfea706e9c', 'request_id': 'cb474ce3-3864-9abc-9a1b-45cfea706e9c'}"
qwen_20260530T053203Z,d4a73505-66a6-427a-92d9-68122167a354,deepseek-v4-pro,0.7,P5_high_IA_low_ADHD,bart,49,23,423d400ef891,2026-05-30T07:02:12.772429+00:00,FALSE,FALSE,FALSE,,,,,0.088234663,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-5971b7a9-11a4-961d-8e85-89dcafbf2728', 'request_id': '5971b7a9-11a4-961d-8e85-89dcafbf2728'}"
