run_id,call_id,batch_id,provider,model,temperature,timestamp_utc,prompt_id,prompt_hash,experiment_type,condition_id,condition_name,label_cue,score_cue,symptom_cue,profile_id,profile_short,ia_like_profile,task_id,task_name,repeat_id,sample_in_call,input_tokens,output_tokens,total_tokens,range_valid,overall_accuracy,accuracy_1back,accuracy_2back,accuracy_3back,,,,,
deepseek_ia_strict_20260603T045406Z,f6622292-f2cc-45b7-8bc6-f86db201af5b,129,deepseek,deepseek-v4pro,0.7,2026-06-03T05:07:06.517715+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_bart,7d22ff6fa043,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,32,2,1514,295,1809,TRUE,,,,,32.5,0.68,12,24.1,
deepseek_ia_strict_20260603T045406Z,f6622292-f2cc-45b7-8bc6-f86db201af5b,129,deepseek,deepseek-v4pro,0.7,2026-06-03T05:07:06.517715+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_bart,7d22ff6fa043,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,33,3,1514,295,1809,TRUE,,,,,41,0.65,7,19.5,
deepseek_ia_strict_20260603T045406Z,f6622292-f2cc-45b7-8bc6-f86db201af5b,129,deepseek,deepseek-v4pro,0.7,2026-06-03T05:07:06.517715+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_bart,7d22ff6fa043,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,34,4,1514,295,1809,TRUE,,,,,29.8,0.74,11,22.3,
deepseek_ia_strict_20260603T045406Z,f6622292-f2cc-45b7-8bc6-f86db201af5b,129,deepseek,deepseek-v4pro,0.7,2026-06-03T05:07:06.517715+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_bart,7d22ff6fa043,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,35,5,1514,295,1809,TRUE,,,,,44.7,0.61,5,15.9,
deepseek_ia_strict_20260603T045406Z,6eeaa8c8-eb85-40cd-b905-de88ac36f2ee,130,deepseek,deepseek-v4pro,0.7,2026-06-03T05:07:12.654777+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_bart,7d22ff6fa043,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,36,3,1514,310,1824,TRUE,,,,,10,0.3,5,10,
deepseek_ia_strict_20260603T045406Z,61450d45-a1fe-4bb2-baef-c62ad2f8a75f,131,deepseek,deepseek-v4pro,0.7,2026-06-03T05:07:18.728108+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_bart,7d22ff6fa043,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,37,3,1514,315,1829,TRUE,,,,,25.4,0.58,9,41.2,
deepseek_ia_strict_20260603T045406Z,61450d45-a1fe-4bb2-baef-c62ad2f8a75f,131,deepseek,deepseek-v4pro,0.7,2026-06-03T05:07:18.728108+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_bart,7d22ff6fa043,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,38,4,1514,315,1829,TRUE,,,,,29.8,0.61,8,36.5,
deepseek_ia_strict_20260603T045406Z,61450d45-a1fe-4bb2-baef-c62ad2f8a75f,131,deepseek,deepseek-v4pro,0.7,2026-06-03T05:07:18.728108+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_bart,7d22ff6fa043,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,39,5,1514,315,1829,TRUE,,,,,27.1,0.67,10,39.7,
deepseek_ia_strict_20260603T045406Z,2e997d15-42e5-4a7b-8868-b8e94175dd29,132,deepseek,deepseek-v4pro,0.7,2026-06-03T05:07:24.674279+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_bart,7d22ff6fa043,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,40,3,1514,315,1829,TRUE,,,,,20.4,0.68,6,25.7,
deepseek_ia_strict_20260603T045406Z,2e997d15-42e5-4a7b-8868-b8e94175dd29,132,deepseek,deepseek-v4pro,0.7,2026-06-03T05:07:24.674279+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_bart,7d22ff6fa043,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,41,4,1514,315,1829,TRUE,,,,,25.8,0.75,9,30.2,
deepseek_ia_strict_20260603T045406Z,2e997d15-42e5-4a7b-8868-b8e94175dd29,132,deepseek,deepseek-v4pro,0.7,2026-06-03T05:07:24.674279+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_bart,7d22ff6fa043,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,42,5,1514,315,1829,TRUE,,,,,19.6,0.7,8,27.9,
deepseek_ia_strict_20260603T045406Z,beb26df8-ed20-4eea-8ca9-d37054be3695,133,deepseek,deepseek-v4pro,0.7,2026-06-03T05:07:31.016723+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_bart,7d22ff6fa043,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,43,2,1514,313,1827,TRUE,,,,,40.1,0.81,12,33.2,
deepseek_ia_strict_20260603T045406Z,beb26df8-ed20-4eea-8ca9-d37054be3695,133,deepseek,deepseek-v4pro,0.7,2026-06-03T05:07:31.016723+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_bart,7d22ff6fa043,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,44,4,1514,313,1827,TRUE,,,,,36.5,0.78,10,29.8,
deepseek_ia_strict_20260603T045406Z,beb26df8-ed20-4eea-8ca9-d37054be3695,133,deepseek,deepseek-v4pro,0.7,2026-06-03T05:07:31.016723+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_bart,7d22ff6fa043,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,45,5,1514,313,1827,TRUE,,,,,38.2,0.74,11,31.5,
deepseek_ia_strict_20260603T045406Z,d3fb3be6-8e8d-4e85-b822-58677e9ab572,134,deepseek,deepseek-v4pro,0.7,2026-06-03T05:07:36.718607+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_bart,7d22ff6fa043,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,46,1,1514,314,1828,TRUE,,,,,12.3,0.65,7,5.7,
deepseek_ia_strict_20260603T045406Z,d3fb3be6-8e8d-4e85-b822-58677e9ab572,134,deepseek,deepseek-v4pro,0.7,2026-06-03T05:07:36.718607+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_bart,7d22ff6fa043,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,47,2,1514,314,1828,TRUE,,,,,14.1,0.68,8,6.2,
deepseek_ia_strict_20260603T045406Z,d3fb3be6-8e8d-4e85-b822-58677e9ab572,134,deepseek,deepseek-v4pro,0.7,2026-06-03T05:07:36.718607+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_bart,7d22ff6fa043,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,48,4,1514,314,1828,TRUE,,,,,15,0.7,9,6.5,
deepseek_ia_strict_20260603T045406Z,d3fb3be6-8e8d-4e85-b822-58677e9ab572,134,deepseek,deepseek-v4pro,0.7,2026-06-03T05:07:36.718607+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_bart,7d22ff6fa043,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,49,5,1514,314,1828,TRUE,,,,,10.5,0.6,6,5.5,
deepseek_ia_strict_20260603T045406Z,1a8c7762-3074-4f13-b399-c71f9791571f,142,deepseek,deepseek-v4pro,0.7,2026-06-03T05:07:53.850152+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_bart,7d22ff6fa043,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,bart,Balloon Analogue Risk Task,50,1,1514,71,1585,TRUE,,,,,8,0.7,4,0,
deepseek_ia_strict_20260603T045406Z,1eab79e1-6304-4339-9aab-05c5640ef7c1,144,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:06.137673+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,1,1,1694,320,2014,TRUE,,,,,10.5,92.7,22.5,6.8,6.1
deepseek_ia_strict_20260603T045406Z,1eab79e1-6304-4339-9aab-05c5640ef7c1,144,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:06.137673+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,2,2,1694,320,2014,TRUE,,,,,11.1,95.3,20.1,7.2,5.8
deepseek_ia_strict_20260603T045406Z,1eab79e1-6304-4339-9aab-05c5640ef7c1,144,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:06.137673+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,3,3,1694,320,2014,TRUE,,,,,10.8,89.6,25.3,6.5,6.5
deepseek_ia_strict_20260603T045406Z,1eab79e1-6304-4339-9aab-05c5640ef7c1,144,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:06.137673+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,4,4,1694,320,2014,TRUE,,,,,11.7,98.2,19.7,7.5,5.4
deepseek_ia_strict_20260603T045406Z,1eab79e1-6304-4339-9aab-05c5640ef7c1,144,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:06.137673+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,5,5,1694,320,2014,TRUE,,,,,10.2,91.4,23.8,6.9,6.3
deepseek_ia_strict_20260603T045406Z,5a524f19-a933-4bd1-bbb0-c8acfc7c716b,146,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:19.042235+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,6,2,1694,344,2038,TRUE,,,,,11,95,21,7,6
deepseek_ia_strict_20260603T045406Z,5a524f19-a933-4bd1-bbb0-c8acfc7c716b,146,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:19.042235+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,7,4,1694,344,2038,TRUE,,,,,8,88,25,5,4
deepseek_ia_strict_20260603T045406Z,5a524f19-a933-4bd1-bbb0-c8acfc7c716b,146,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:19.042235+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,8,5,1694,344,2038,TRUE,,,,,12,101,22,8,7
deepseek_ia_strict_20260603T045406Z,ebb0f623-108e-4436-8a2a-a57566ef8e5d,147,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:25.695579+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,9,2,1694,346,2040,TRUE,,,,,10.5,91.5,22.1,7.4,6.2
deepseek_ia_strict_20260603T045406Z,ebb0f623-108e-4436-8a2a-a57566ef8e5d,147,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:25.695579+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,10,3,1694,346,2040,TRUE,,,,,9.9,85.7,26.8,6.8,5.9
deepseek_ia_strict_20260603T045406Z,ebb0f623-108e-4436-8a2a-a57566ef8e5d,147,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:25.695579+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,11,4,1694,346,2040,TRUE,,,,,10.2,89.3,23.4,7.1,5.5
deepseek_ia_strict_20260603T045406Z,156ed717-058f-4fd2-94d0-a35b9216173f,148,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:31.712888+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,12,1,1694,320,2014,TRUE,,,,,10.8,98.7,26.5,7.3,6.2
deepseek_ia_strict_20260603T045406Z,156ed717-058f-4fd2-94d0-a35b9216173f,148,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:31.712888+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,13,2,1694,320,2014,TRUE,,,,,10,88,24,7,6
deepseek_ia_strict_20260603T045406Z,156ed717-058f-4fd2-94d0-a35b9216173f,148,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:31.712888+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,14,3,1694,320,2014,TRUE,,,,,11.2,92.5,18.9,6.7,5.8
deepseek_ia_strict_20260603T045406Z,156ed717-058f-4fd2-94d0-a35b9216173f,148,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:31.712888+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,15,4,1694,320,2014,TRUE,,,,,10.5,95.1,21.3,7.5,6.5
deepseek_ia_strict_20260603T045406Z,156ed717-058f-4fd2-94d0-a35b9216173f,148,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:31.712888+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,16,5,1694,320,2014,TRUE,,,,,10.9,89.6,23.7,6.9,5.9
deepseek_ia_strict_20260603T045406Z,29c0091c-39ba-4e9b-befa-fcf148168dc0,149,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:38.601484+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,17,2,1694,345,2039,TRUE,,,,,9,95,22,7,5
deepseek_ia_strict_20260603T045406Z,29c0091c-39ba-4e9b-befa-fcf148168dc0,149,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:38.601484+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,18,3,1694,345,2039,TRUE,,,,,10,92,20,7,6
deepseek_ia_strict_20260603T045406Z,29c0091c-39ba-4e9b-befa-fcf148168dc0,149,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:38.601484+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,19,4,1694,345,2039,TRUE,,,,,10,88,24,7,6
deepseek_ia_strict_20260603T045406Z,29c0091c-39ba-4e9b-befa-fcf148168dc0,149,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:38.601484+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,20,5,1694,345,2039,TRUE,,,,,9,85,26,6,5
deepseek_ia_strict_20260603T045406Z,7b89e049-91fe-4c9d-9881-6d6a403c7189,150,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:45.255289+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,21,1,1694,344,2038,TRUE,,,,,9,78.5,24,5,5
deepseek_ia_strict_20260603T045406Z,7b89e049-91fe-4c9d-9881-6d6a403c7189,150,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:45.255289+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,22,2,1694,344,2038,TRUE,,,,,10,88,22,7,6
deepseek_ia_strict_20260603T045406Z,7b89e049-91fe-4c9d-9881-6d6a403c7189,150,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:45.255289+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,23,3,1694,344,2038,TRUE,,,,,8,85,26,6,4
deepseek_ia_strict_20260603T045406Z,7b89e049-91fe-4c9d-9881-6d6a403c7189,150,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:45.255289+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,24,4,1694,344,2038,TRUE,,,,,11,90,20,7.5,5.5
deepseek_ia_strict_20260603T045406Z,7b89e049-91fe-4c9d-9881-6d6a403c7189,150,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:45.255289+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,25,5,1694,344,2038,TRUE,,,,,9.5,82,25,6,6
deepseek_ia_strict_20260603T045406Z,2fee3c43-8062-4d83-9030-b6ee57b57534,151,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:51.777263+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,26,3,1694,343,2037,TRUE,,,,,7,98,18,4,4
deepseek_ia_strict_20260603T045406Z,2fee3c43-8062-4d83-9030-b6ee57b57534,151,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:51.777263+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,27,4,1694,343,2037,TRUE,,,,,10,90,22,7,6
deepseek_ia_strict_20260603T045406Z,2fee3c43-8062-4d83-9030-b6ee57b57534,151,deepseek,deepseek-v4pro,0.7,2026-06-03T05:08:51.777263+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,28,5,1694,343,2037,TRUE,,,,,9,88,26,5,5
deepseek_ia_strict_20260603T045406Z,860747b2-e23c-4642-b16e-fef59e4996bb,154,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:10.721951+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,29,3,1694,341,2035,TRUE,,,,,8,90,20,6,4
deepseek_ia_strict_20260603T045406Z,860747b2-e23c-4642-b16e-fef59e4996bb,154,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:10.721951+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,30,4,1694,341,2035,TRUE,,,,,10,88,25,7,6
deepseek_ia_strict_20260603T045406Z,860747b2-e23c-4642-b16e-fef59e4996bb,154,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:10.721951+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,31,5,1694,341,2035,TRUE,,,,,9,96,18,6,5
deepseek_ia_strict_20260603T045406Z,5a77a87a-fe10-4cf7-85bd-608b7b7873e9,155,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:16.997904+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,32,3,1694,345,2039,TRUE,,,,,12,90,19,8,6
deepseek_ia_strict_20260603T045406Z,5a77a87a-fe10-4cf7-85bd-608b7b7873e9,155,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:16.997904+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,33,4,1694,345,2039,TRUE,,,,,9,85,25,5,4
deepseek_ia_strict_20260603T045406Z,5a77a87a-fe10-4cf7-85bd-608b7b7873e9,155,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:16.997904+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,34,5,1694,345,2039,TRUE,,,,,10,88,21,6,5
deepseek_ia_strict_20260603T045406Z,80f933e2-a8e5-4d2e-b5b3-69a11b73e908,156,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:23.550639+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,35,2,1694,345,2039,TRUE,,,,,10,88,24,7,6
deepseek_ia_strict_20260603T045406Z,80f933e2-a8e5-4d2e-b5b3-69a11b73e908,156,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:23.550639+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,36,3,1694,345,2039,TRUE,,,,,10,88,24,7,6
deepseek_ia_strict_20260603T045406Z,80f933e2-a8e5-4d2e-b5b3-69a11b73e908,156,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:23.550639+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,37,4,1694,345,2039,TRUE,,,,,10,88,24,7,6
deepseek_ia_strict_20260603T045406Z,80f933e2-a8e5-4d2e-b5b3-69a11b73e908,156,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:23.550639+00:00,IA_main_MAIN_full_profile_P3_high_PDU_low_ATT_questionnaire,9e77d3caf54e,main,MAIN_full_profile,main full-profile,1,1,1,P3_high_PDU_low_ATT,high PDU / low attention difficulties,1,questionnaire,questionnaire-profile prediction,38,5,1694,345,2039,TRUE,,,,,10,88,24,7,6
